"","GSM2445880","GSM2445881","GSM2445882","GSM2445883","GSM2445884","GSM2445885","GSM2445886","GSM2445887","GSM2445888","GSM2445889","GSM2445890","GSM2445891","GSM2445892","GSM2445893","GSM2445894","GSM2445895","GSM2445896","GSM2445897","GSM2445898","GSM2445899","GSM2445900","GSM2445901","GSM2445902","GSM2445903","GSM2445904","GSM2445905","GSM2445906","GSM2445907","GSM2445908","GSM2445909","GSM2445910","GSM2445911","GSM2445912","GSM2445913","GSM2445914","GSM2445915","GSM2445916","GSM2445917","GSM2445918","GSM2445919","GSM2445920"
"hsa-let-7e-3p",2.85199883711245,2.75488750216347,2.59931779369823,2.65306001710456,2.70929063572336,2.74416109557041,2.799087306074,2.8073549220576,2.73984810269933,2.75915583380027,2.70043971814109,2.75060650483559,2.70708299177171,2.69821847822441,2.66220549965362,2.70265754339091,2.66220549965362,2.83390207666916,2.70929063572336,2.78031009904338,2.62993940943954,2.62993940943954,2.80529245560071,2.80529245560071,2.74416109557041,2.74416109557041,2.8011586560937,2.6667565918848,2.6959938131099,2.67129337248158,2.68257329734758,2.73335434061383,2.66448284036468,2.78868571061353,2.72246602447109,2.78031009904338,2.73552217729654,2.87578006306849,2.77610398807316,2.75915583380027,2.74200621086674
"hsa-miR-1197",2.71149490665009,2.75488750216347,2.77188557851537,2.8094144442359,2.64846544302731,2.63691458035588,2.73984810269933,2.66902676550963,2.78240856492737,2.72900887033786,2.70265754339091,2.70929063572336,2.67129337248158,2.66902676550963,2.69821847822441,2.67807190511264,2.73984810269933,2.83794324189103,2.72683121703249,2.73768676140986,2.56315813040281,2.77188557851537,2.75915583380027,2.76553474636298,2.790772037862,2.6915341649192,2.56315813040281,2.8094144442359,2.67129337248158,2.81557542886257,2.75274859140713,2.84197311892718,2.80529245560071,2.70487196445635,2.73984810269933,2.77399632511117,2.74416109557041,2.75488750216347,2.68706068833989,2.76553474636298,2.70265754339091
"hsa-miR-1246",2.52105073690096,2.74416109557041,2.72683121703249,2.6667565918848,2.63923216324928,2.92789645372882,2.72683121703249,2.68032435684402,2.69821847822441,2.60407132366886,2.99095486039699,2.73984810269933,2.60407132366886,2.58736499093646,2.63226821549951,2.50589092972996,3.06177619758669,2.56071495447448,2.71808758396052,2.72683121703249,2.85199883711245,2.83187724119167,2.77820857639809,2.71149490665009,2.62993940943954,2.4905701304462,2.90881290773955,2.87381319835909,2.69376571221778,2.79285535236249,2.85798099512757,2.84599177066457,2.62527048937469,2.62527048937469,2.75702324650746,2.6959938131099,2.74846123300404,2.46205231879643,2.71369581484336,2.46205231879643,2.61353165291793
"hsa-miR-335-3p",2.93168305705981,2.75060650483559,3.0232553523003,2.6507645591169,2.59693514238723,2.64846544302731,2.82984955984469,2.87578006306849,2.7311832415722,2.78031009904338,2.64154602908752,2.78868571061353,2.67581593117227,2.76553474636298,2.70043971814109,2.82578562746479,2.72683121703249,2.75488750216347,2.6915341649192,2.74846123300404,2.74631276642546,2.53605290024021,2.58496250072116,2.62527048937469,2.76341157447001,2.790772037862,2.59454854955035,2.78031009904338,2.59931779369823,2.50842865253186,2.68257329734758,2.6915341649192,2.68929916053589,2.70265754339091,2.59693514238723,2.75060650483559,2.61823865559545,2.75488750216347,2.68706068833989,2.62527048937469,2.63459326844576
"hsa-miR-19a-3p",2.91647664443772,2.9126498648972,2.95419631038688,2.76341157447001,2.72900887033786,2.53356334821451,2.59454854955035,2.32192809488736,2.70708299177171,2.72027846523333,2.60644222813161,2.77820857639809,2.70043971814109,2.55090066464752,2.61823865559545,2.74416109557041,2.70487196445635,2.77188557851537,2.73335434061383,2.82781902461732,2.42223300068305,2.76341157447001,2.74200621086674,2.72465027173297,2.790772037862,2.63226821549951,2.23266075679027,2.72900887033786,2.77188557851537,2.76553474636298,2.72465027173297,2.71369581484336,2.72027846523333,2.64154602908752,2.77820857639809,2.74416109557041,2.73768676140986,2.82781902461732,2.68032435684402,2.75060650483559,2.75274859140713
"hsa-miR-378e",2.68257329734758,2.7311832415722,2.65306001710456,2.73768676140986,2.68929916053589,2.65306001710456,2.58976348698498,2.63459326844576,2.68481873755322,2.62527048937469,2.65992455840238,2.60169651648096,2.73984810269933,2.73552217729654,2.72900887033786,2.6959938131099,2.68929916053589,2.65535182861255,2.71369581484336,2.68032435684402,2.61353165291793,2.68481873755322,2.6667565918848,2.73768676140986,2.70043971814109,2.71369581484336,2.62527048937469,2.80322703643493,2.70708299177171,2.69376571221778,2.76553474636298,2.76553474636298,2.73335434061383,2.70487196445635,2.71369581484336,2.68032435684402,2.7311832415722,2.65306001710456,2.70265754339091,2.69376571221778,2.64846544302731
"hsa-miR-203a-3p",2.71149490665009,2.73335434061383,2.63226821549951,2.59454854955035,2.68706068833989,2.44095219802964,2.76341157447001,2.63923216324928,2.73552217729654,2.69376571221778,2.52857131887076,2.68032435684402,2.52857131887076,2.75274859140713,2.68032435684402,2.74846123300404,2.72465027173297,2.67129337248158,2.67129337248158,2.65992455840238,2.70043971814109,2.60407132366886,2.73984810269933,2.59693514238723,2.70708299177171,2.70043971814109,2.65764000520782,2.611172380044,2.64616265715789,2.73335434061383,2.65306001710456,2.75702324650746,2.63226821549951,2.72027846523333,2.68706068833989,2.64616265715789,2.67355642399014,2.75702324650746,2.6507645591169,2.70043971814109,2.74631276642546
"hsa-miR-431-3p",2.67807190511264,2.65992455840238,2.67129337248158,2.77610398807316,2.611172380044,2.78450398292957,2.65535182861255,2.7158933705476,2.64385618977472,2.70929063572336,2.67355642399014,2.65992455840238,2.63226821549951,2.62058641045188,2.61823865559545,2.73335434061383,2.80529245560071,2.71369581484336,2.66220549965362,2.66220549965362,2.60880924267552,2.68481873755322,2.53356334821451,2.72027846523333,2.65535182861255,2.64846544302731,2.62527048937469,2.60407132366886,2.62760683812965,2.7311832415722,2.73552217729654,2.71808758396052,2.68706068833989,2.64616265715789,2.57288966842058,2.61588707391606,2.66220549965362,2.65764000520782,2.63459326844576,2.63459326844576,2.64616265715789
"hsa-miR-1273g-3p",2.6915341649192,2.49825086752783,2.36457243229586,2.73768676140986,2.63226821549951,3.18745105402733,3.06004738366994,3.05658352836637,2.58496250072116,2.50842865253186,2.92789645372882,2.57288966842058,2.94673086014031,2.40053792958373,2.58736499093646,2.44625622988956,2.62293035092018,2.83390207666916,2.60407132366886,2.51601514700366,2.70708299177171,2.70487196445635,2.49825086752783,2.77820857639809,2.52105073690096,2.53356334821451,2.93922657772821,2.7158933705476,2.42223300068305,2.65992455840238,2.790772037862,2.50842865253186,2.73768676140986,2.55336050333533,2.83794324189103,2.88362081628567,2.41413553298445,2.38128337250378,2.59693514238723,2.26903314645524,2.56071495447448
"hsa-miR-210-3p",2.60644222813161,2.69376571221778,2.6959938131099,2.76765479823735,2.68481873755322,2.68706068833989,2.68032435684402,2.70265754339091,2.62993940943954,2.69376571221778,2.6667565918848,2.70043971814109,2.75060650483559,2.54843662469604,2.5385381636298,2.59693514238723,2.65764000520782,2.70929063572336,2.72246602447109,2.66448284036468,2.61588707391606,2.6667565918848,2.61588707391606,2.6507645591169,2.60644222813161,2.60169651648096,2.51601514700366,2.6667565918848,2.68706068833989,2.77399632511117,2.6507645591169,2.62993940943954,2.67807190511264,2.611172380044,2.66448284036468,2.6667565918848,2.68032435684402,2.58014548442338,2.59454854955035,2.59931779369823,2.64616265715789
"hsa-miR-574-5p",2.74846123300404,2.75915583380027,2.96716860753263,2.56315813040281,2.70265754339091,2.84398384404833,2.69376571221778,2.76341157447001,2.63459326844576,2.64385618977472,2.64846544302731,2.70708299177171,2.59215800212536,2.59215800212536,2.66448284036468,2.58496250072116,2.57773093149008,2.57046293102604,2.61588707391606,2.62293035092018,2.88362081628567,2.74416109557041,2.60644222813161,2.58496250072116,2.57773093149008,2.63226821549951,2.8094144442359,2.46466826700344,2.58736499093646,2.60644222813161,2.54101915313356,2.57046293102604,2.67355642399014,2.61823865559545,2.70708299177171,2.68032435684402,2.62527048937469,2.56071495447448,2.65764000520782,2.55581615506164,2.56071495447448
"hsa-miR-497-5p",2.53106949272595,2.60644222813161,2.65992455840238,2.76765479823735,2.72246602447109,2.68257329734758,2.68929916053589,2.64846544302731,2.6959938131099,2.64616265715789,2.55826763405574,2.64154602908752,2.73984810269933,2.5033487351675,2.59931779369823,2.6507645591169,2.63691458035588,2.76341157447001,2.68929916053589,2.67807190511264,2.41413553298445,2.77188557851537,2.61353165291793,2.72246602447109,2.70043971814109,2.58255600301406,2.56315813040281,2.55826763405574,2.67807190511264,2.79493566280354,2.67129337248158,2.68032435684402,2.68706068833989,2.58976348698498,2.66220549965362,2.65992455840238,2.64616265715789,2.68257329734758,2.60880924267552,2.62760683812965,2.67807190511264
"hsa-miR-185-3p",2.70708299177171,2.611172380044,2.83390207666916,2.74200621086674,2.58255600301406,2.73984810269933,2.52606881166759,2.72027846523333,2.67355642399014,2.76341157447001,2.62760683812965,2.67807190511264,2.68929916053589,2.67581593117227,2.54843662469604,2.63923216324928,2.66902676550963,2.74200621086674,2.65764000520782,2.65764000520782,2.57046293102604,2.6507645591169,2.56071495447448,2.60880924267552,2.65306001710456,2.67581593117227,2.4905701304462,2.65992455840238,2.53356334821451,2.60169651648096,2.63691458035588,2.62293035092018,2.68257329734758,2.64385618977472,2.68481873755322,2.6667565918848,2.71808758396052,2.56803210477128,2.63923216324928,2.62058641045188,2.66448284036468
"hsa-miR-106b-3p",2.84398384404833,2.75702324650746,2.96162332828694,2.64385618977472,2.66902676550963,2.72900887033786,2.57531233068744,2.65306001710456,2.62293035092018,2.67581593117227,2.58976348698498,2.70043971814109,2.64846544302731,2.62293035092018,2.56071495447448,2.70265754339091,2.63691458035588,2.8499992594661,2.72465027173297,2.66220549965362,2.70929063572336,2.62993940943954,2.60407132366886,2.54596836910529,2.60169651648096,2.61823865559545,2.56803210477128,2.70708299177171,2.63691458035588,2.51853513898218,2.54596836910529,2.52356195605701,2.65535182861255,2.58255600301406,2.67807190511264,2.66448284036468,2.58496250072116,2.61823865559545,2.64846544302731,2.57773093149008,2.64154602908752
"hsa-miR-542-3p",2.60407132366886,2.64385618977472,2.75702324650746,2.69376571221778,2.59931779369823,2.55581615506164,2.50080205305716,2.42223300068305,2.67581593117227,2.63691458035588,2.54349588342577,2.59693514238723,2.67355642399014,2.60880924267552,2.64616265715789,2.62058641045188,2.52606881166759,2.61588707391606,2.73335434061383,2.62527048937469,2.48026512205446,2.76553474636298,2.62760683812965,2.59454854955035,2.72027846523333,2.57288966842058,2.45154083301783,2.78031009904338,2.6667565918848,2.70929063572336,2.6667565918848,2.6915341649192,2.66902676550963,2.65992455840238,2.63923216324928,2.65306001710456,2.74200621086674,2.6959938131099,2.68257329734758,2.6667565918848,2.67129337248158
"hsa-miR-193b-5p",2.22342254993494,2.41953889151378,2.55090066464752,2.47248777146274,2.76765479823735,2.92409988564074,2.79285535236249,2.85798099512757,2.59454854955035,2.61353165291793,2.83187724119167,2.57046293102604,2.68929916053589,2.56803210477128,2.62058641045188,2.45680614923047,2.65992455840238,2.63459326844576,2.71149490665009,2.58255600301406,3.01970191444255,2.78240856492737,2.51853513898218,2.6507645591169,2.47248777146274,2.5033487351675,2.87578006306849,2.56803210477128,2.61353165291793,2.67129337248158,2.60880924267552,2.5033487351675,2.63226821549951,2.50589092972996,2.46727948045998,2.68032435684402,2.6667565918848,2.31324585178756,2.59931779369823,2.48542682717024,2.58255600301406
"hsa-miR-1264",2.72465027173297,2.65992455840238,2.61823865559545,2.78659636189081,2.58496250072116,2.43028527297778,2.62293035092018,2.39231742277876,2.67807190511264,2.60407132366886,2.49825086752783,2.62293035092018,2.5385381636298,2.56559717585422,2.55336050333533,2.65992455840238,2.76977173924945,2.7158933705476,2.59693514238723,2.71808758396052,2.23572705983806,2.59215800212536,2.61353165291793,2.54596836910529,2.71369581484336,2.62993940943954,2.54596836910529,2.62527048937469,2.67807190511264,2.68929916053589,2.70708299177171,2.67581593117227,2.54843662469604,2.61823865559545,2.67129337248158,2.54101915313356,2.55336050333533,2.74631276642546,2.59693514238723,2.66902676550963,2.67355642399014
"hsa-miR-450a-5p",2.70043971814109,2.611172380044,2.69376571221778,2.67355642399014,2.51601514700366,2.41953889151378,2.6959938131099,2.51096191927738,2.67581593117227,2.63923216324928,2.40871186102943,2.57046293102604,2.62293035092018,2.62760683812965,2.56315813040281,2.67807190511264,2.57773093149008,2.62293035092018,2.65992455840238,2.67807190511264,2.51601514700366,2.6959938131099,2.54596836910529,2.56803210477128,2.71808758396052,2.60169651648096,2.63923216324928,2.65992455840238,2.53356334821451,2.50842865253186,2.60407132366886,2.60644222813161,2.62527048937469,2.61588707391606,2.6507645591169,2.66448284036468,2.59693514238723,2.68481873755322,2.60407132366886,2.68032435684402,2.67581593117227
"hsa-miR-592",2.51853513898218,2.62058641045188,2.65992455840238,2.65992455840238,2.6915341649192,2.63691458035588,2.48026512205446,2.34766565630097,2.60644222813161,2.64385618977472,2.64616265715789,2.54101915313356,2.7311832415722,2.46205231879643,2.65306001710456,2.61823865559545,2.66220549965362,2.65764000520782,2.68706068833989,2.6507645591169,2.47508488294878,2.74200621086674,2.48542682717024,2.62993940943954,2.70929063572336,2.61823865559545,2.58976348698498,2.48542682717024,2.59693514238723,2.63923216324928,2.63923216324928,2.62293035092018,2.60644222813161,2.58976348698498,2.61353165291793,2.68481873755322,2.63459326844576,2.57288966842058,2.611172380044,2.64154602908752,2.67581593117227
"hsa-miR-145-5p",2.54101915313356,2.73768676140986,2.55336050333533,2.68929916053589,2.58255600301406,2.59693514238723,2.38128337250378,2.43295940727611,2.63459326844576,2.82171021503467,2.79493566280354,2.4931349223055,2.63923216324928,2.45680614923047,2.60644222813161,2.63691458035588,2.75915583380027,2.54349588342577,2.52356195605701,2.68929916053589,2.32481060342048,2.83794324189103,2.57773093149008,2.6915341649192,2.76553474636298,2.52356195605701,2.32768736417605,2.58255600301406,2.60880924267552,2.74846123300404,2.73768676140986,2.71369581484336,2.68706068833989,2.62993940943954,2.63691458035588,2.62293035092018,2.52606881166759,2.55581615506164,2.48542682717024,2.57288966842058,2.51853513898218
"hsa-miR-671-3p",2.89336221076387,2.61353165291793,2.60880924267552,2.64154602908752,2.61353165291793,2.83187724119167,2.76977173924945,2.86789646399265,2.51096191927738,2.54843662469604,2.55336050333533,2.55336050333533,2.58496250072116,2.67355642399014,2.54349588342577,2.59931779369823,2.50842865253186,2.59454854955035,2.56071495447448,2.41953889151378,2.69821847822441,2.32481060342048,2.58496250072116,2.55826763405574,2.57531233068744,2.62293035092018,2.790772037862,2.56803210477128,2.55336050333533,2.61588707391606,2.42492208821069,2.57773093149008,2.53356334821451,2.62527048937469,2.48542682717024,2.65992455840238,2.5385381636298,2.59931779369823,2.65764000520782,2.62058641045188,2.61353165291793
"hsa-miR-28-5p",2.76128527336162,2.72246602447109,2.71808758396052,2.49825086752783,2.48284828306847,2.60407132366886,2.57046293102604,2.58496250072116,2.61588707391606,2.72027846523333,2.60644222813161,2.60169651648096,2.57773093149008,2.55581615506164,2.58976348698498,2.63226821549951,2.72246602447109,2.55581615506164,2.60880924267552,2.68929916053589,2.5033487351675,2.60407132366886,2.68032435684402,2.55090066464752,2.66902676550963,2.58736499093646,2.53605290024021,2.57531233068744,2.38404980679516,2.57046293102604,2.68929916053589,2.67807190511264,2.51349074558812,2.55581615506164,2.59931779369823,2.51096191927738,2.52105073690096,2.65992455840238,2.47248777146274,2.57531233068744,2.64846544302731
"hsa-miR-98-3p",2.70487196445635,2.55581615506164,2.5033487351675,2.7158933705476,2.58255600301406,2.67355642399014,2.73552217729654,2.63923216324928,2.60644222813161,2.54843662469604,2.54843662469604,2.47248777146274,2.52356195605701,2.59215800212536,2.56071495447448,2.6915341649192,2.69376571221778,2.68929916053589,2.51853513898218,2.69821847822441,2.26603689399532,2.62993940943954,2.61588707391606,2.60407132366886,2.60644222813161,2.57531233068744,2.58014548442338,2.64846544302731,2.59931779369823,2.63226821549951,2.65992455840238,2.60880924267552,2.58496250072116,2.52606881166759,2.64385618977472,2.61353165291793,2.55826763405574,2.65764000520782,2.58736499093646,2.64154602908752,2.5385381636298
"hsa-miR-2113",2.62058641045188,2.56071495447448,2.59931779369823,2.58014548442338,2.63226821549951,2.45154083301783,2.58976348698498,2.64846544302731,2.54101915313356,2.57046293102604,2.54843662469604,2.62527048937469,2.62527048937469,2.67581593117227,2.72027846523333,2.61588707391606,2.60407132366886,2.55581615506164,2.54596836910529,2.58736499093646,2.62058641045188,2.48542682717024,2.54349588342577,2.59454854955035,2.65535182861255,2.61588707391606,2.55336050333533,2.62993940943954,2.53356334821451,2.65306001710456,2.60169651648096,2.65992455840238,2.58736499093646,2.62293035092018,2.61588707391606,2.55826763405574,2.56071495447448,2.61823865559545,2.61823865559545,2.59454854955035,2.52356195605701
